tweet_id,created_at,full_text,user_id,in_reply_to_status_id,retweet_count,favorite_count,lang,tweet_id_str
1155175985186136064,2019-07-27 17:59:51+00,The Sopranos should be called Jersey Boys and Jersey Boys should be called The Sopranos,15605430,,3888,30679,en,1155175985186136064
1155490752237101056,2019-07-28 14:50:37+00,"MY MAN: (comes home)
ME: (nervous) how was the store
MY MAN: fine
ME: oh thank g —
MY MAN: ran into jolene
ME: oh no
MY MAN: she mentioned you left kind of an intense voicemail",9465252,,21145,102132,en,1155490752237101056
1155528692677976070,2019-07-28 17:21:23+00,I think all student loans should be forgiven but each person's forgiveness ceremony should be extremely long and insanely Catholic,10448062,,504,3792,en,1155528692677976070
1158045307562856448,2019-08-04 16:01:31+00,@JasonIsbell Legit question for rural Americans - How do I kill the 30-50 feral hogs that run into my yard within 3-5 mins while my small kids play?,256631560,1158044104225431553,7589,31595,en,1158045307562856448
1158504416565223425,2019-08-05 22:25:51+00,"because maybe
you're gonna be the one that saves me
and after all
you're my feral hog",15914573,,413,3319,en,1158504416565223425
1158528892841467904,2019-08-06 00:03:07+00,calling them feral hogs is a good start but we’re not going to get anywhere if they still get qualified immunity,2732304115,,57,329,en,1158528892841467904
1159114818814537729,2019-08-07 14:51:22+00,to me the most cursed “tik tok” is the passage of time itself,19689294,,20908,100007,en,1159114818814537729
1160572377132126213,2019-08-11 15:23:11+00,The Beatles didn’t make good music they just happened to exist in the first decade that women were allowed to be horny,4179270124,,6303,39042,en,1160572377132126213
1161749959101812736,2019-08-14 21:22:29+00,millennials trying to fit in while talking to boomers and gen x about a potential recession: yeah totally it'd be a huge bummer if all my .....assets..... lost.... value,637196658,,993,7226,en,1161749959101812736
1162059800022306824,2019-08-15 17:53:41+00,i really hope we never have flying cars. imagine walking home after a bad day and a kia soul flies over u blasting party rock anthem,272985460,,12184,96135,en,1162059800022306824
1165375820300349440,2019-08-24 21:30:21+00,this the toilet taint https://t.co/HHiBUoitKL,1100949964790804480,,176,1762,en,1165375820300349440
1165659110013976577,2019-08-25 16:16:03+00,Jeremy renner is like if a normal guy who works at Dicks sporting goods was granted many wishes by god,15274776,,2816,24410,en,1165659110013976577
1168226772057546753,2019-09-01 18:19:01+00,if your boyfriend has an android.. ur single to me 😤 tf is he gonna do?? tell me to (1/2) fuck (2/2) off ???,1199113740,,23829,133629,en,1168226772057546753
1170764345812357122,2019-09-08 18:22:26+00,every time I start my period early and am wondering why I wake up the next morning and see that franzen’s been at it again,299820130,,35,530,en,1170764345812357122
1171264135578996736,2019-09-10 03:28:25+00,I thought my GrubHub driver died for a second https://t.co/G0LmiCZkN1,4237326395,,57541,369898,en,1171264135578996736
1171519055552860160,2019-09-10 20:21:23+00,"Left this up for my roommates but if anyone needs to quote tweet it and say “same” to go viral, I understand https://t.co/v6mBFbboiT",17110927,,5013,48389,en,1171519055552860160
1172919286752432128,2019-09-14 17:05:24+00,"wife: We just ate, why are you making pancakes?
me: They’re for the dogs
wife: Why are you making pancakes for the dogs?
me: They don’t know how",2178362716,,37079,229498,en,1172919286752432128
1173133451668729856,2019-09-15 07:16:25+00,No shit Sherlock https://t.co/flzF1OQl1S,19347791,,25202,153261,en,1173133451668729856
1173393740691582977,2019-09-16 00:30:43+00,who is the share to facebook button on pornhub really helping,230615690,,1232,15304,en,1173393740691582977
1173613587052617728,2019-09-16 15:04:18+00,@bijanstephen I checked Genius and this exchange killed me https://t.co/qM92bYCxyI,18861216,1173609230890414082,756,4046,en,1173613587052617728
1173696996516888577,2019-09-16 20:35:44+00,i refuse to ever teach my daughters the archaic concept of “losing one’s virginity” as if some baby-dicked boy who drives a Honda Civic is really taking something special from you lmaaaoo grow up and overthrow the government,339790727,,27966,151019,en,1173696996516888577
1222658083698155520,2020-01-29 23:09:37+00,jello being vacuumed through a tube be like shldopslddldpsshlosphsosspslosspspdls https://t.co/ZxCil33xab,957066728135065600,,7186,25628,en,1222658083698155520
1174360934237855749,2019-09-18 16:33:59+00,"Thinking, as I often do, about the time Yahoo News thought ""Zooey Deschanel divorces Death Cab for Cutie frontman Ben Gibbard"" meant she had left a man named Death Cab to pursue a relationship with the lead singer of the band Cutie https://t.co/rIA3b47KVe",248088312,,11706,53399,en,1174360934237855749
1179046435737800705,2019-10-01 14:52:30+00,"[me telling my story how I survived a plane crash and lived on a deserted island for a year] it was crazy
[friend who once got a text from me where I accidentally called the grinch the grink] was the grink there?",900318463,,44469,185800,en,1179046435737800705
1179947212698206209,2019-10-04 02:31:52+00,fourth law of robotics is ya gotta make it so the eyes go red when they turn evil,720734286,,7930,42402,en,1179947212698206209
1180291618550755329,2019-10-05 01:20:25+00,Drop a pin so I can fade you https://t.co/ysGQbz6fZT,14594844,,942,10429,en,1180291618550755329
1180960593567727616,2019-10-06 21:38:41+00,guy with only ps4 and mattress on the floor who doesnt leave his apartment probably has the lowest carbon footprint but no one wants to talk about that,272269416,,18794,123047,en,1180960593567727616
1173609230890414082,2019-09-16 14:46:59+00,"how old were you when you realized seal's ""kissed by a rose"" was about cocaine",251767189,,1417,6073,en,1173609230890414082
1161353495775272960,2019-08-13 19:07:04+00,"“I shook Robert Kennedy’s hand in 1968,” a woman tells Pete Buttigieg. “So you’re good luck?” he asks. “Not really— he was shot a month later,” she tells him. https://t.co/RiW0fw1uwB",251983774,,4031,17427,en,1161353495775272960
1182047291084959744,2019-10-09 21:36:50+00,"not trying to start a feud or anything but I’m a little annoyed @HBO &amp; Nicholas Britell asked Pusha T to write lyrics to the Succession theme, since they asked me to first and turned my version down https://t.co/MUywcSIYzq https://t.co/q8OLy52krZ",15331408,,4978,26103,en,1182047291084959744
1185958737875390464,2019-10-20 16:39:31+00,"really fucked up that you have to start every letter with ""Dear"" like youre trying to get the dept of weights and measures or whoever horny",16298441,,1359,12565,en,1185958737875390464
1186084130116771840,2019-10-21 00:57:47+00,Twitter has ruined everything. I can’t stop wondering if these people washed their legs before smashing grapes. https://t.co/dQHeKYhY3Q,1147100083,,8661,33290,en,1186084130116771840
1186675307358457857,2019-10-22 16:06:55+00,I saw a man getting ready to fight someone and he took out his airpods and gave them to his friends like they were hoops,21057853,,10419,76778,en,1186675307358457857
1186995263807864832,2019-10-23 13:18:18+00,"keeping track of things with the following rhyme:

if the Naomi be Klein
you’re doing just fine
If the Naomi be Wolf
Oh, buddy. Ooooof.",66288602,,1511,8395,en,1186995263807864832
1187526674008686592,2019-10-25 00:29:56+00,"YALL REALLY INSTALL A MICROPHONE THAT LISTENS TO U SLEEP JUST SO U CAN PRETEND TO BE A STAR TREK WITH A ROBOT ASSISTANT? WHAT IMPORTANT INSTRUCTIONS U GOT FOR IT ANYWAY? ""ALEXA, REMIND ME NOT TO COOK &amp; EAT MY KIDS""",19441929,,69,337,en,1187526674008686592
1188805278621413376,2019-10-28 13:10:40+00,"Me: So Nephew Kyle is Bill Simmons’ real nephew, but Cousin Sal is not his cousin. Rather, he’s Jimmy Kimmel’s cousin. Simmons was on the writing staff toward the beginning of Kimmel’s show

MacArthur Genius Grant Committee Chair: *typing furiously* Hold on you’re going too fast",117193693,,7,256,en,1188805278621413376
1189698031483965440,2019-10-31 00:18:08+00,"Follow up: I asked him his name and he said Irving. I told him my name is Tony, to which he replied sarcastically “like Tony Hawk haha”
and then he left.",21879024,1189666915087601664,10460,134340,en,1189698031483965440
1191406812853129217,2019-11-04 17:28:14+00,"When I'm bored I go around putting 
these stickers on paper towel 
dispensers https://t.co/WUwHDPm1nS",2418464561,,11994,62659,en,1191406812853129217
1191733943781003267,2019-11-05 15:08:08+00,"Twitter

                          from
                      TWITTER",12,,3128,23313,en,1191733943781003267
1191856191569313792,2019-11-05 23:13:54+00,When I don’t know if someone is a lady or man I just call them fam .. 🤦🏽‍♂️🤷🏾‍♂️ i ain’t sure if that’s appropriate but that’s the best I can think of ..,20876957,,111,691,en,1191856191569313792
1193903792334524416,2019-11-11 14:50:20+00,snowing hard this morning. Bus driver slid through a red light. Only thing he said was “we slidin” i cant stop thinking about this,1066909208883445760,,41035,212914,en,1193903792334524416
1194303665953280001,2019-11-12 17:19:17+00,"guillotine:
-gory
-hard to clean
-gets out of hand

wicker man:
-family friendly
-songs
-grows the seed and blows the mead and springs the wood anew",1191817279241101313,,1793,7358,en,1194303665953280001
1196551284914098177,2019-11-18 22:10:31+00,I want to chat briefly about this text that I received from a friend last week: https://t.co/cfwYx3tJQB,320154349,,5250,19040,en,1196551284914098177
1197522995943788545,2019-11-21 14:31:45+00,"Memo to the file: my google search history shows I searched ""Trump nude photos"" because I was trying to figure out what the hell Nunes keeps talking about, not because I actually, you know.....[shudder].",55948054,,1158,10959,en,1197522995943788545
1197578895697969152,2019-11-21 18:13:53+00,"me: face down, ass up

funeral director: absolutely not",1024826757587890177,,16955,106096,en,1197578895697969152
1197603300427714560,2019-11-21 19:50:51+00,"woman on the verge of a breakthrough (pixels, 2019) https://t.co/1vd8n48fZX",12912,,132,1110,en,1197603300427714560
1197634950536794112,2019-11-21 21:56:37+00,"It’s me, Amanda Palmer. Please behold my ten-part play about a trio of French mimes having a mournful orgy inside a rusty harmonium. If you do not cover this you’re an enemy of women",112017297,,688,6955,en,1197634950536794112
1197712279443259392,2019-11-22 03:03:54+00,You know this all ends with Quillette launching a “punk cabaret” vertical,76093,,4,56,en,1197712279443259392
1197923319879745542,2019-11-22 17:02:30+00,A+ correction https://t.co/LveoknpEkG,102745381,,9250,55918,en,1197923319879745542
1199492759884681216,2019-11-27 00:58:54+00,one time someone said pavlov probably thought about feeding his dogs every time he heard someone ring a bell and i haven’t been the same since,59639386,,55386,304373,en,1199492759884681216
1200177630793863169,2019-11-28 22:20:20+00,"Kiefer Police Chief Johnny O’Mara says one of his officers picked up five cups of coffee today at the Glenpool @Starbucks for his dispatchers, as a thank you for working on Thanksgiving. 

“PIG” was printed on all five labels, he says. @NewsOn6 https://t.co/tmEwid8JRc",190517223,,1790,11816,en,1200177630793863169
1200483435602731011,2019-11-29 18:35:29+00,remembering that time the New York DMV put a random 40-year-old Dominican man on my official driver's license and when I complained they said well is this not you,74087670,,75,2479,en,1200483435602731011
1200513509869543424,2019-11-29 20:34:59+00,i hate when people pray over my food. don’t you know it taste better if it got a dash of devil in it?,549678398,,124,1161,en,1200513509869543424
1200515100651773959,2019-11-29 20:41:19+00,"Epstein (in Hell): I guess i'm thankful for the people stood by me,
xxxtentacion: bro pass the stuffing 
nancy reagan: mr xxxtentacion, would you like . to suck cranberry sauce from my tits",135290452,,31,334,en,1200515100651773959
1200548126504804352,2019-11-29 22:52:33+00,"""i wish trader joes was on instacart!"" -me living out my little pretend life as my phone sells my medical history to Chevron",1703151301,,2919,38384,en,1200548126504804352
1202753209502072832,2019-12-06 00:54:45+00,"Friend took me for coffee, to talk.

Him: Wife and I are having a baby. Your kids seem cool. Parenting--how do you do it? Any tips?

Me: Whenever you see a stack of free paper napkins take a big handful.

Him:

Me:

Him: That's it?

Me: It is the only thing I am sure of.",43495839,,1778,22079,en,1202753209502072832
1205229773171109893,2019-12-12 20:55:44+00,no cop has ever told me “be safe” .. my weed man say it every time i leave his place .. says a lot about society,1088969427184467969,,63957,363327,en,1205229773171109893
1205902608667299840,2019-12-14 17:29:21+00,"hello, i’m an adult in a christmas movie. i don’t believe in santa but have also never bought my children even one of the presents they receive every year. they just appear and i am fine with this reality. this is neither confusing nor horrifying",218166083,,15204,100504,en,1205902608667299840
1206685008255225857,2019-12-16 21:18:19+00,hate the Christmas lyric “do you know what I know?” smug little shit,74087670,,67,663,en,1206685008255225857
1207216555165016064,2019-12-18 08:30:30+00,"White dudes will be like ""there he is, the man, the myth, the legend!"" And it's just Garrett",703664485593014272,,35118,252740,en,1207216555165016064
1207326872230670336,2019-12-18 15:48:52+00,"Me: ""Can I have some friends over ?""

My mother: ""who is coming?""

Me: https://t.co/6qq11lDNgi",318016433,,6294,55228,en,1207326872230670336
1207454443664330752,2019-12-19 00:15:47+00,"@davidfarrier ""I'm 37 now, I've just seen the Cats movie."" https://t.co/WsMiSbsI9q",188621583,1207450843844243456,60,1248,en,1207454443664330752
1207450843844243456,2019-12-19 00:01:29+00,this is my review of cats https://t.co/88o4dt7b1b,20419879,,8807,36884,en,1207450843844243456
1207481625480708098,2019-12-19 02:03:48+00,do you think the kool aid man moves into bigger pitchers as he outgrows them like a hermit crab,339400638,,8504,53863,en,1207481625480708098
1207481908201803777,2019-12-19 02:04:55+00,"I tried explaining impeachment and the first thought I had was ""he's been cancelled, but his account hasn't been suspended"" and I need to lie down and think about who I am and what I'm doing",703664485593014272,,7904,71347,en,1207481908201803777
1207494481492221952,2019-12-19 02:54:53+00,This movie turned my guy into dr manhattan https://t.co/YCJO6vu6jn,14417540,,1262,4260,en,1207494481492221952
1208167182951239682,2019-12-20 23:27:57+00,subway rat made eye contact with me and said “join us. when the train comes we slide under the tracks and feel it rumble over us like a warm thunderstorm. we live forever and we love to live” I said no thank you I am too large he turned away from me I cried,2416814478,,55523,269583,en,1208167182951239682
1208339200443113472,2019-12-21 10:51:29+00,"The existence of Tyler, the Creator presupposes the existences of a Tyler, the Destroyer. In this essay i shall",845709985,,1853,7831,en,1208339200443113472
1208497177057587200,2019-12-21 21:19:14+00,handsomely https://t.co/zBthPUu2pZ,95975081,,1656,40403,en,1208497177057587200
1210271698899132417,2019-12-26 18:50:33+00,"wish it was 1871 so i could cough into a hankerchief once, notice it is spotted with blood, and then die tragically and sexily a few weeks later from the consumption",961996935421833216,,6626,36937,en,1210271698899132417
1210386089246154752,2019-12-27 02:25:06+00,"Not having sex for a year has made me see things differently. Mostly I see things like before, but hornier",36602488,,12,343,en,1210386089246154752
1210420190317600768,2019-12-27 04:40:36+00,"we both depressed, now we fucking under this weighted blanket",549678398,,9729,80916,en,1210420190317600768
1211631845839949825,2019-12-30 12:55:17+00,Going into 2020 a virgin!!! https://t.co/ecXYLJIBXX,407392921,,33813,105205,en,1211631845839949825
1211711827845025804,2019-12-30 18:13:06+00,"the word queer has too much baggage for some people to ever be comfortable with its use, and any acronym is going to either exclude people or be incredibly unwieldy. I'm therefore suggesting a new term for people with non-normative sexual/gender identities.

the word is jellicle",229675901,,3589,30421,en,1211711827845025804
1211871548816187392,2019-12-31 04:47:47+00,losing it at this rn https://t.co/8CNPhobw2z,3302129231,,3199,32548,en,1211871548816187392
1212138440315359232,2019-12-31 22:28:19+00,this is one of the most powerful tweets i’ve ever seen https://t.co/Q48dAP4YD6,22193914,,118,785,en,1212138440315359232
1213227590267363330,2020-01-03 22:36:12+00,so i can fuck your wife while you're deployed https://t.co/KAyeyccbm2,961996935421833216,,13826,104688,en,1213227590267363330
1214143485281882112,2020-01-06 11:15:39+00,"no one:
every writers' room in history: I've thought of a great title for this episode https://t.co/Zp2O5kUKDf",30326965,,2093,15318,en,1214143485281882112
1214268546253033474,2020-01-06 19:32:36+00,apparently a freight train in Minnesota was leaking corn https://t.co/85mWkR8IvI,265481588,,12642,92967,en,1214268546253033474
1214309411637739520,2020-01-06 22:14:59+00,there are thankfully few writers of Andrew Sullivan's calipers,14794913,,42,429,en,1214309411637739520
1216170133514792966,2020-01-12 01:28:49+00,"[watching Star Wars]

Daughter: that was dumb to call it the Death Star.

Me: why?

Daughter: cause it tells the Rebels they need to blow it up.

Me: oh.

Daughter: I’m gonna call mine the Hope Star.

Me: smart lol wait-what?",953691495361662976,,3017,20446,en,1216170133514792966
1218281779733266432,2020-01-17 21:19:45+00,"Me, as an undergrad, just starting upper level courses: THERE IS A PROFOUNDLY BEAUTIFUL REASON FOR ALL LAWS OF PHYSICS 

Me, as a perpetual graduate student: Light goes that fast because it wants to",904577694251204608,,8391,90284,en,1218281779733266432
1218339538021408768,2020-01-18 01:09:16+00,"regular weekend: damn hope I have time to do laundry 

three day weekend: 𝓂𝒶𝓎𝒷𝑒 𝐼’𝓁𝓁 𝓌𝓇𝒾𝓉𝑒 𝒶 𝒷𝑜𝑜𝓀",2289160027,,15911,139554,en,1218339538021408768
1218429351517196288,2020-01-18 07:06:09+00,best tinder bio I’ve ever read https://t.co/QqTSAmEOt5,325966297,,2918,24778,en,1218429351517196288
1219575123742728192,2020-01-21 10:59:02+00,My vet has the news on precisely how little salami cats can have as a treat https://t.co/pHINGQiOqq,1413875948,,10006,45239,en,1219575123742728192
1219730782496993281,2020-01-21 21:17:34+00,"writing my Latino novel: ""We fled late in the night, or /la noche/ as Mami calls it. I'm always embarrassed when Mami says shit like that, but I forgive her because she's one of eleven kids and is from /el barrio./ Anyway it was late at night, and Yolanda Saldivar was chasing us-",74087670,,2578,20455,en,1219730782496993281
1219939120996343809,2020-01-22 11:05:26+00,@EffiMai @murilopavo What a terrible day to know how to read,67772538,1219010655677812737,123,3332,en,1219939120996343809
1220035569914458113,2020-01-22 17:28:41+00,"rip mr peanut, honey roasted to death",16248633,,5,48,en,1220035569914458113
1220104068892327937,2020-01-22 22:00:53+00,The guy who owns Tito's Vodka is named Tito Beveridge....what the fuck,17974586,,621,13724,en,1220104068892327937
1221851332958535680,2020-01-27 17:43:53+00,"famous: well-known for Good reasons 

infamous: well-known for Bad reasons

therefore

flammable: catches on fire for Good reasons

inflammable: catches on fire for Bad reasons",990430425825755138,,7856,27947,en,1221851332958535680
1221881862244749315,2020-01-27 19:45:12+00,Large boulder the size of a small boulder is completely blocking east-bound lane Highway 145 mm78 at Silverpick Rd. Please use caution and watch for emergency vehicles in the area. https://t.co/EVMmDf0IJu,2361712280,,55115,292662,en,1221881862244749315
1222531875262074880,2020-01-29 14:48:07+00,some people just do not learn https://t.co/MR4k2LzpT7,1105913649783341058,,47625,230921,en,1222531875262074880
1222671784635518976,2020-01-30 00:04:04+00,BIIIIIIIIIIIITCH!!!!!! Is that MEDICAL fondue?!?????!? https://t.co/EpYz7sEQ9l,327603996,,2850,33588,en,1222671784635518976
1222930624610291713,2020-01-30 17:12:36+00,"me at 8am on my day off: wow, a whole day stretches before me... what wonders await, how many things will i do!

me at noon on my day off: 4 hours deep into a stranger's ""troubleshooting your homemade yogurt"" wordpress blog posts",631705949,,0,25,en,1222930624610291713
1224314158025527296,2020-02-03 12:50:16+00,"It’s wild that you can just do anything. Date the wrong person, choose the wrong career. You can go outside and start eating dirt if you want, and the universe lets you. Not even a pop up like “Are you sure?”",19638752,,20247,83189,en,1224314158025527296
1224397204766412800,2020-02-03 18:20:16+00,"There are only 6 kinds of tweet:

1. I feel drunk but I'm sober
2. I'm young and I'm underpaid
3. I'm tired but I'm working, yeah
4. I care but I'm restless
5. I'm here but I'm really gone
6. I'm wrong and I'm sorry, baby",26164495,,9595,45838,en,1224397204766412800
1227632928236195841,2020-02-12 16:37:53+00,"ａｓｋ　ｎｏｔ　ｆｏｒ
ｗｈｏｍ　ｔｈｅ　ｂａｊａ　ｂｌａｓｔｓ；
ｉｔ　ｂｌａｓｔｓ　ｆｏｒ
ｔｈｅｅ",1103413930339258370,,8470,26493,en,1227632928236195841
1227722925102354432,2020-02-12 22:35:29+00,Quibi is short for Quick Bites ergo Hulu is short for Huge Lunch,136220221,,433,5077,en,1227722925102354432
1324817801903804416,2020-11-06 20:55:52+00,they need to make a movie like ‘joker’ but for waluigi,945435789026058240,,29,229,en,1324817801903804416
1219010655677812737,2020-01-19 21:36:03+00,No WONDER THIS WON THE WORST SEX AWARD THIS YEAR WHAT THE EVER LOVING FUCK https://t.co/7LuRUwaoOr,317321335,,2132,8613,en,1219010655677812737
1231953703747432448,2020-02-24 14:47:06+00,"🎶Law &amp; Order: Massachusetts 🎶
.
.
. https://t.co/yCaksr6u9y",101967495,,161,1022,en,1231953703747432448
1232137286868856833,2020-02-25 02:56:35+00,https://t.co/1lhB1cnq0o,15331408,,24708,105339,zxx,1232137286868856833
1233086829039144960,2020-02-27 17:49:44+00,"men love driving cars with their feet sticking out the bottom and saying shit like yabba dabba doo²

² Posted during the first half of the 2019-2020 coronavirus outbreak, but preceding The Incident, we begin to see Leon's posting ability decline.",49708023,,363,5652,en,1233086829039144960
1233152148545982464,2020-02-27 22:09:17+00,did my mom send this https://t.co/SrytbLHGre,15914573,,139,1600,en,1233152148545982464
1233870486670495745,2020-02-29 21:43:42+00,I was sent to a Costco to see if people are stocking up (even though health officials say it’s not necessary) in case COVID-19 gets more serious here. This guy came out of the store with 16 boxes of condoms and a big jar of coconut oil. We all have priorities. https://t.co/C3edUsgZzH,77500023,,14435,82857,en,1233870486670495745
1233950408097193984,2020-03-01 03:01:17+00,I love black people. https://t.co/HlaRpwuO1t,146717398,,724,6808,en,1233950408097193984
1235359816236838912,2020-03-05 00:21:46+00,"A while back, Dunkin Donuts used Rob Gronkowski in some ads. But my friend and I had no idea he was a football player, so we thought Dunkin came up with an Original Character named ""Gronk"" to advertise their energy drink. https://t.co/CaAxbcu9mH",43418723,,14388,58798,en,1235359816236838912
1237036386886303744,2020-03-09 15:23:52+00,"Washing in the name of...

On this occasion it's best you do what they tell ya https://t.co/unDdBh1HDh",120412341,,13752,32303,en,1237036386886303744
1237043496227409920,2020-03-09 15:52:07+00,"Interviewer: Why do you want to work for Facebook?

Me: I'm keen on protecting people's data and want them to have a good user experience

Interviewer:

Me:

Interviewer:

Me: haha I'm joking I don't give a shit

Interviewer: haha omg I was like whaaatttt lmao",3011037227,,17498,137563,en,1237043496227409920
1237054627603873796,2020-03-09 16:36:21+00,"the killers: it’s called mr. brightside. verse 1 is about being cheated on

producer: geez does it get resolved in the 2nd verse?

the killers: no, we literally just sing all of that again. won’t change a word

producer: sounds bad

the killers: its the greatest song ever written",218166083,,14610,89935,en,1237054627603873796
1237756028810297344,2020-03-11 15:03:28+00,"absolutely killing me that all-purpose cleaning sprays made by mrs meyers, seventh generation, et al are still on grocery store shelves. when the cards are down and shit hits the fan no one is an organic hippie anymore",16472748,,124,1581,en,1237756028810297344
1237818171446513666,2020-03-11 19:10:24+00,Social distancing is underrated.,2916305152,,6267,32898,en,1237818171446513666
1239185697271136259,2020-03-15 13:44:27+00,Thankfully I haven't had to go out and panic buy any food as I've been saving some plums in my icebox for this very occasion.,396621076,,2256,12519,en,1239185697271136259
1239538676968742912,2020-03-16 13:07:04+00,long ago Andy Samberg cast out the awkward and mean parts of his personality which went on to take shape in the form of Michael Cera and Jesse Eisenberg. they now exist as a living matroyshka. every night Cera must climb inside Eisenberg who must then himself climb inside Samberg,2168290409,,1586,12724,en,1239538676968742912
1239577067513098240,2020-03-16 15:39:37+00,in my first zoom class prof started sharing screen and one of her folders is just in all caps DIVORCE,998229256667844608,,9409,130687,en,1239577067513098240
1239932974050795521,2020-03-17 15:13:52+00,"“i can’t go because of coronavirus” 
- whiny
- boring
- weak 

“i’ve sworn an oath of solitude til the blight is purged from these lands”
- heroic, valiant
- they will assume you have a sword
- impossible to check if you really have a sword because of coronavirus",218166083,,61204,193318,en,1239932974050795521
1239991921910730754,2020-03-17 19:08:06+00,Day 4 of quarantine https://t.co/t9DxoSz2e6,2479071475,,176125,502288,en,1239991921910730754
1240089341864493057,2020-03-18 01:35:13+00,what THE FUCK https://t.co/ofPTTfcVkN,14456685,,18378,106374,en,1240089341864493057
1240266026014650369,2020-03-18 13:17:18+00,"I had a dream that there was a thing on here where whenever Cuomo did something to dunk on de Blasio everyone posted ""eggs up for Cuomo 🥚🥚🥚🥚🥚🥚🥚🥚🥚""",14213001,,18,112,en,1240266026014650369
1240293295328296961,2020-03-18 15:05:39+00,"had 3 coffees and a bunch of american cheese for breakfast ""to see what happens""",44535548,,0,43,en,1240293295328296961
1240687424377720835,2020-03-19 17:11:47+00,"A funny thing about quarantining is hearing your partner in full work mode for the first time. Like, I’m married to a “let’s circle back” guy — who knew?",145389356,,44601,574481,en,1240687424377720835
1242124476671651843,2020-03-23 16:22:07+00,"I've never played Animal Crossing, but based on what I've read on Twitter, you play a depressed millennial who moves to a deserted island to collect fish. Everyone congratulates you for catching these fish, except for Tom Nook who is an asshole.",755594,,0,21,en,1242124476671651843
1242751811594878976,2020-03-25 09:54:55+00,"During lockdown, while many other artists are doing mini-concerts from their homes, I thought I’d do you all a favour and not.",82097756,,49365,475215,en,1242751811594878976
1246165131232452610,2020-04-03 19:58:14+00,"Commencing Day 16 Of Sheltering-in-Place. Coffee-run to gas-station complete. Eighteen large to-go.  Put in car, drive them home, deloused, decontaminated, showered, and placed in fridge for use. 
Stay safe out there, outlaws and creative-gypsies. https://t.co/7M6RSVe56L",90573676,,579,3139,en,1246165131232452610
1248238519551754240,2020-04-09 13:17:08+00,When you’re in full codeswitch mode but slip up a little bit: https://t.co/eyANwnWuJ0,286998245,,11045,45641,en,1248238519551754240
1249798306454212610,2020-04-13 20:35:11+00,Due to less air pollution the sky is so clear ! I can see the Universal logo ! https://t.co/EqiqIDL4JJ,30858790,,272852,1283038,en,1249798306454212610
1251103369428680705,2020-04-17 11:01:02+00,"Editor: You get those photos of Elliott Gould and Grover?
Photographer: Sure did boss, real fuckin sexy just like you asked.
Editor: what https://t.co/WbXJavjufu",871665720,,24997,100631,en,1251103369428680705
1251580548759224320,2020-04-18 18:37:10+00,Can Bigfoot or aliens get Coronavirus I need to know because I have had contact with them,19715003,,3319,12974,en,1251580548759224320
1252692434007412737,2020-04-21 20:15:24+00,Having a baby is like the dark souls of tamagotchi,276540738,,9183,74409,en,1252692434007412737
1255263066868133893,2020-04-28 22:30:11+00,@1followernodad @MaraWilson He never even tells us what he'd do as a man who makes potions in a traveling show. Just leaves that whole storyline dangling.,1345591926,1255226565312557063,8,422,en,1255263066868133893
1255574173197275136,2020-04-29 19:06:24+00,Why would anyone try to end the lockdown before we reach Day 69?,22856697,,36,457,en,1255574173197275136
1259181086132895744,2020-05-09 17:59:00+00,"Today is 5/9, or as some guys call it 5/11",31177433,,35942,348047,en,1259181086132895744
1260022115618615301,2020-05-12 01:40:57+00,she was the blueprint for....so many Twitter users https://t.co/73NIrzcylP,23807818,,6213,71913,en,1260022115618615301
1262956956320497664,2020-05-20 04:02:57+00,My plans                       2020 https://t.co/YEiKPEJmhs,19217369,,358,2267,en,1262956956320497664
1264411831323570178,2020-05-24 04:24:06+00,thinking about how my ex used to say lana del rey was miserable that she'd never get the opportunity to fuck JFK and took it out on the rest of us with her music,70162917,,13618,158077,en,1264411831323570178
1264681543320166401,2020-05-24 22:15:51+00,She in racial chat rooms showing feet!!!,16447060,,21357,47346,en,1264681543320166401
1266007690985312256,2020-05-28 14:05:29+00,My dude found out exactly how expensive this hobby can get… https://t.co/YYR6yo8TnS,814693350951555072,,7212,38008,en,1266007690985312256
1267861765070688261,2020-06-02 16:52:55+00,De Blasio: ‘It Is An Honor To Have My Daughter Doxxed By The Greatest Police Force In The World’ https://t.co/Z3sfVhwTzq https://t.co/P0jkcYDg2n,14075928,,2268,11188,en,1267861765070688261
1268590075786326017,2020-06-04 17:06:57+00,"I hate when random people say athletes shouldn’t get involved with politics and just entertain. Firstly, this is a human rights issue. Secondly, what gives you more right to speak than me? By that logic if you work at IKEA you are only allowed to talk about the “GRÖNLID” 🤷🏽‍♀️?",773280684173463552,,18701,85681,en,1268590075786326017
1268704153934716928,2020-06-05 00:40:16+00,"me: how many are in a dozen 

baker: 13

me: why

baker: cause fuck 12",804837505782710273,,23889,136948,en,1268704153934716928
1271267475963838467,2020-06-12 02:25:59+00,"We're gonna have to retire the expression ""avoid it like the plague"" because it turns out humans do not do that",1700725878,,77629,344657,en,1271267475963838467
1275817084547731456,2020-06-24 15:44:31+00,"british cooking shows: tell us about this wee tart youve made, the crust is just lovely

american cooking shows: we’ve replaced your knives with philips head screwdrivers &amp; released raccoons in the kitchen. the clock is set for 30 seconds, please bake us peace in the middle east",218166083,,16948,118627,en,1275817084547731456
